,acc,loss,time,top_k_acc,val_acc,val_loss,val_top_k_acc
0,0.07911546799125722,10.14921668671674,111004.67190241814,0.20697886637334595,0.06584535256410257,6.599896523891351,0.17978766025641027
1,0.16208327771445846,5.233077294710341,111004.67190241814,0.3711338999047682,0.10747195512820513,5.987380052224184,0.26758814102564105
2,0.1869716690905968,5.13362390286851,111004.67190241814,0.41132627500023794,0.12974759615384615,5.748795239130656,0.31650641025641024
3,0.20118591237272612,5.086289445021595,111004.67190241814,0.4323474929337496,0.11430288461538461,5.994349776781522,0.2877604166666667
4,0.2104830532092343,5.058699965590426,111004.67190241814,0.4452463976506919,0.14236778846153847,5.692777780386118,0.3403846153846154
5,0.21740555908142087,5.039229997955207,111004.67190241814,0.4555622428357796,0.16528445512820514,5.513873273898394,0.3719551282051282
6,0.22274185251194126,5.025545798067768,111004.67190241814,0.4628969141455408,0.1250801282051282,6.0636174984467335,0.30006009615384616
7,0.22710159487732393,5.01785032476477,111004.67190241814,0.46887799668874175,0.17209535256410258,5.491516679372543,0.38353365384615384
8,0.23125837698941953,5.010391588336552,111004.67190241814,0.47441178605836143,0.16522435897435897,5.522404807653182,0.3796073717948718
9,0.23492727387707057,5.006464437831504,111004.67190241814,0.47939211842893886,0.14092548076923078,5.845750974997496,0.33239182692307695
10,0.23790376405405667,5.008101377550096,111004.67190241814,0.4837253198383634,0.16474358974358974,5.612821459158873,0.3725560897435897
11,0.2408021925952526,5.008220999500796,111004.67190241814,0.4877361266910987,0.13615785256410257,5.946710285773644,0.32481971153846156
12,0.24397071439671403,5.010386356013562,111004.67190241814,0.4907414996734749,0.14348958333333334,5.914289990449563,0.3378605769230769
13,0.2460354446664346,5.014158917595801,111004.67190241814,0.49414810946429405,0.15428685897435898,6.008526238417014,0.34150641025641026
14,0.24848267695214923,5.01931361634801,111004.67190241814,0.4975781377461178,0.17101362179487178,5.759127460381923,0.3717147435897436
15,0.2506668415247718,5.0256394918619876,111004.67190241814,0.5006990419496589,0.19751602564102563,5.4809437458331765,0.42169471153846155
16,0.2523693658038863,5.035272718555442,111004.67190241814,0.5021970447427507,0.17706330128205128,5.693827306307279,0.38515625
17,0.2535652700660201,5.0443832685350145,111004.67190241814,0.5046559862736653,0.16177884615384616,5.864712565984481,0.36844951923076924
18,0.25561907170671955,5.052322983382655,111004.67190241814,0.5059869371659172,0.17489983974358975,5.8071350843478475,0.3829527243589744
19,0.2567064702948503,5.060290380181022,111004.67190241814,0.5077722067790519,0.18872195512820514,5.641613533557989,0.4049278846153846
20,0.4127665121827241,3.865211447823779,111004.67190241814,0.6721434710419351,0.40182291666666664,3.707576190508329,0.665625
21,0.44276950194367015,3.428658539063892,111004.67190241814,0.7028412093623208,0.4055889423076923,3.5951843744669203,0.6642027243589743
22,0.4510479384312963,3.342347745083879,111004.67190241814,0.7109970890816668,0.4002604166666667,3.616535283968999,0.6632011217948718
23,0.46006093491302347,3.310683798392868,111004.67190241814,0.7190046516932094,0.41893028846153846,3.542587014345022,0.6802884615384616
24,0.46704120639578084,3.296299514890484,111004.67190241814,0.72556807404004,0.39673477564102566,3.7096914725425916,0.6571714743589744
25,0.47303399818440267,3.2853265196340256,111004.67190241814,0.7309254441124878,0.4283653846153846,3.5319373754354624,0.6911858974358974
26,0.47815952519797555,3.2775217240966694,111004.67190241814,0.7353156305156122,0.43411458333333336,3.514885849830432,0.6959735576923077
27,0.48293299423365676,3.2709225200486367,111004.67190241814,0.739086007529965,0.426542467948718,3.5878410620567127,0.6865985576923077
28,0.4861811389036788,3.267165519546125,111004.67190241814,0.7421725646137072,0.42942708333333335,3.587768955108447,0.6905248397435897
29,0.48948704918436475,3.2622948275983124,111004.67190241814,0.7449070637196041,0.4309895833333333,3.579158309789804,0.6912059294871795
30,0.5733791086766522,2.835225074709253,111004.67190241814,0.8086116035500706,0.5347956730769231,2.9958487070523776,0.7786057692307692
31,0.5985126135897636,2.6703364830801206,111004.67190241814,0.8268428986159821,0.5444310897435898,2.908861429263384,0.7871594551282052
32,0.6103959364235045,2.576024497146769,111004.67190241814,0.8357996907199846,0.5492988782051282,2.8533516657658113,0.7901041666666667
33,0.6196251636369834,2.50034966806767,111004.67190241814,0.8425832468803042,0.5545272435897436,2.8082440889798677,0.7915865384615385
34,0.626618705597589,2.4378245976827384,111004.67190241814,0.8470296376614442,0.553886217948718,2.7817372725560117,0.793349358974359
35,0.6324592771962514,2.385014561038121,111004.67190241814,0.8514494874865621,0.5534655448717949,2.7704092618746636,0.790244391025641
36,0.636941576329978,2.3413358568719653,111004.67190241814,0.8552737270294809,0.554306891025641,2.7591719150543215,0.7905248397435898
37,0.6419742099970549,2.3032022354156867,111004.67190241814,0.8586756531224249,0.5528044871794872,2.739624019769522,0.7911258012820512
38,0.6457125817405697,2.270277874825377,111004.67190241814,0.8617153732244835,0.5555889423076923,2.730594125772134,0.7912860576923076
39,0.6488186542332884,2.2448438196520852,111004.67190241814,0.8637340471290251,0.5525040064102564,2.740332549657577,0.7878605769230769
40,0.6877557982232309,2.072551278528696,111004.67190241814,0.8873273959655389,0.5766626602564102,2.606576221417158,0.8073918269230769
41,0.6993276551301701,2.0216459448418984,111004.67190241814,0.8938939407778058,0.5795072115384615,2.5996078320038625,0.8084535256410257
42,0.7047810410145502,1.9960074499293252,111004.67190241814,0.897274790228962,0.5801482371794872,2.592357844572801,0.8086939102564102
43,0.7076763470903216,1.9771908028646086,111004.67190241814,0.8994519292544402,0.5815504807692308,2.592115944471115,0.8095753205128206
44,0.7114108157519712,1.9613211395567538,111004.67190241814,0.9011052747030325,0.5819110576923077,2.590640978935437,0.8096754807692308
45,0.7140258805549545,1.9457227057877258,111004.67190241814,0.9029397231466951,0.58203125,2.5871689380743566,0.8092948717948718
46,0.7168033135604606,1.9314255627649486,111004.67190241814,0.9046227320167923,0.5820713141025641,2.5867625205944744,0.810116185897436
47,0.7192193211916498,1.9173648060560888,111004.67190241814,0.9061730361059415,0.5830128205128206,2.5840161458039894,0.809775641025641
48,0.7215525834890573,1.904906350452822,111004.67190241814,0.9075914160302692,0.5822716346153847,2.586956053513747,0.8085336538461538
49,0.724180918770075,1.8917940644404454,111004.67190241814,0.9088880198028154,0.58125,2.5900928747959626,0.8080128205128205
