,acc,loss,time,top_k_acc,val_acc,val_loss,val_top_k_acc
24,0.4474336846888263,3.271829323838598,107902.68636465073,0.7072165640548789,0.387119391025641,3.63179077735314,0.6468149038461538
25,0.4532500571804275,3.2603467139216384,107902.68636465073,0.7122015801238202,0.3993790064102564,3.585664210564051,0.6583733974358974
26,0.45765897837621605,3.2508638921317,107902.68636465073,0.7156963995634462,0.40206330128205126,3.571708012849857,0.6622195512820512
27,0.46127713520044644,3.2432765016134133,107902.68636465073,0.7196416346420201,0.3915665064102564,3.6502622292591975,0.6538261217948718
28,0.46415136463465095,3.237790240783646,107902.68636465073,0.7220139277571017,0.40963541666666664,3.539555768477611,0.6727964743589744
29,0.46704823194309386,3.232840468699692,107902.68636465073,0.7243284552620313,0.40821314102564105,3.574156754444807,0.6684895833333333
30,0.5465867940009933,2.8200779402421254,107902.68636465073,0.787310144343771,0.5170873397435898,2.9366850785720042,0.7649639423076923
31,0.569454169623321,2.665758552865496,107902.68636465073,0.8053189637475352,0.5242788461538461,2.868472821284563,0.7710136217948718
32,0.5798629081551606,2.580512909464663,107902.68636465073,0.8132913986226175,0.5315905448717949,2.8063604880601933,0.7772636217948717
33,0.5874965555304319,2.5140628205363713,107902.68636465073,0.8192053481588922,0.53359375,2.776212843870505,0.7767027243589744
34,0.5927329300669455,2.4610947409200756,107902.68636465073,0.8230748634509626,0.5368589743589743,2.741116783557794,0.7785657051282051
35,0.5971543411248513,2.4171684102993196,107902.68636465073,0.8268608527922872,0.5362379807692308,2.7136166529777723,0.7796474358974359
36,0.6004906954434245,2.380380055306218,107902.68636465073,0.8294977748532081,0.5353766025641026,2.706422838797936,0.7783854166666667
37,0.6040456223428149,2.349503436548869,107902.68636465073,0.8318911446101472,0.5356570512820513,2.6974818932704436,0.7779847756410256
38,0.6065240792827991,2.3225763811434508,107902.68636465073,0.8341580545168249,0.5391426282051283,2.666663131958399,0.780108173076923
39,0.6083538440283539,2.3020618509525144,107902.68636465073,0.8356474705298275,0.5354166666666667,2.676487510632246,0.778125
40,0.6406003252047985,2.1526593355276726,107902.68636465073,0.8567771941371793,0.5611778846153846,2.5581744322409996,0.7949519230769231
41,0.6496531331211287,2.1115290169787575,107902.68636465073,0.8621915492035597,0.561738782051282,2.5474566930379625,0.7963141025641025
42,0.65306598784296,2.0923921575998436,107902.68636465073,0.8649525892656184,0.564082532051282,2.5381183807666483,0.7974759615384616
43,0.6554109593855906,2.0781953430794498,107902.68636465073,0.8666246695066886,0.5628405448717949,2.5379387941115943,0.7967548076923077
44,0.6577395379847274,2.0665112227643085,107902.68636465073,0.8678432116432817,0.5648036858974359,2.531459781451103,0.7989583333333333
45,0.6596020886173629,2.0541404115685724,107902.68636465073,0.8696019403002082,0.5650841346153846,2.5304884947263275,0.7982371794871795
46,0.6615645581438424,2.0437322894728154,107902.68636465073,0.8708415590783101,0.5639423076923077,2.528109062634982,0.7978365384615385
47,0.6633771493298003,2.0335456834568113,107902.68636465073,0.8717462934383731,0.5655048076923077,2.5258591058926703,0.7985977564102564
48,0.664695610360063,2.024581800381677,107902.68636465073,0.8726229256097424,0.5657051282051282,2.5225859232437915,0.7979967948717949
49,0.6667369221391221,2.0144434714652157,107902.68636465073,0.873955437734573,0.5658854166666667,2.524385336729196,0.7979967948717949
